h,t,exacta,segunda_derivada,error
0.01,8.17,0.310785,0.310782,2.58986e-06
0.01,8.18,0.320274,0.320271,2.66894e-06
0.01,8.19,0.329731,0.329728,2.74775e-06
0.01,8.2,0.339155,0.339152,2.82628e-06
0.01,8.21,0.348545,0.348542,2.90453e-06
0.01,8.22,0.3579,0.357897,2.98249e-06
0.01,8.23,0.36722,0.367217,3.06016e-06
0.01,8.24,0.376503,0.3765,3.13751e-06
0.01,8.25,0.385748,0.385745,3.21455e-06
0.01,8.26,0.394955,0.394951,3.29128e-06
0.01,8.27,0.404122,0.404118,3.36767e-06
0.01,8.28,0.413248,0.413245,3.44372e-06
0.01,8.29,0.422334,0.42233,3.51944e-06
0.01,8.3,0.431377,0.431373,3.5948e-06
0.01,8.31,0.440377,0.440373,3.66979e-06
0.01,8.32,0.449333,0.449329,3.74443e-06
0.01,8.33,0.458244,0.45824,3.81869e-06
0.01,8.34,0.467109,0.467105,3.89256e-06
0.01,8.35,0.475928,0.475924,3.96605e-06
0.01,8.36,0.484698,0.484694,4.03914e-06
0.01,8.37,0.493421,0.493417,4.11183e-06
0.01,8.38,0.502094,0.50209,4.1841e-06
0.01,8.39,0.510717,0.510713,4.25596e-06
0.01,8.4,0.519289,0.519284,4.32739e-06
0.01,8.41,0.527809,0.527804,4.39839e-06
0.01,8.42,0.536276,0.536271,4.46895e-06
0.01,8.43,0.544689,0.544685,4.53906e-06
0.01,8.44,0.553048,0.553044,4.60872e-06
0.01,8.45,0.561352,0.561347,4.67792e-06
0.01,8.46,0.569599,0.569595,4.74664e-06
0.01,8.47,0.57779,0.577785,4.8149e-06
0.01,8.48,0.585923,0.585918,4.88267e-06
0.01,8.49,0.593997,0.593992,4.94996e-06
0.01,8.5,0.602012,0.602007,5.01675e-06
0.01,8.51,0.609967,0.609961,5.08304e-06
0.01,8.52,0.61786,0.617855,5.14882e-06
0.01,8.53,0.625692,0.625687,5.21408e-06
0.01,8.54,0.633461,0.633456,5.27883e-06
0.01,8.55,0.641167,0.641162,5.34304e-06
0.01,8.56,0.648809,0.648804,5.40672e-06
0.01,8.57,0.656386,0.656381,5.46986e-06
0.01,8.58,0.663897,0.663892,5.53246e-06
0.01,8.59,0.671342,0.671337,5.5945e-06
0.01,8.6,0.67872,0.678714,5.65598e-06
0.01,8.61,0.68603,0.686024,5.7169e-06
0.01,8.62,0.693271,0.693265,5.77724e-06
0.01,8.63,0.700443,0.700437,5.83701e-06
0.01,8.64,0.707545,0.707539,5.89619e-06
0.01,8.65,0.714576,0.71457,5.95478e-06
0.01,8.66,0.721536,0.72153,6.01278e-06
0.01,8.67,0.728424,0.728418,6.07018e-06
0.01,8.68,0.735238,0.735232,6.12697e-06
0.01,8.69,0.74198,0.741973,6.18314e-06
0.01,8.7,0.748647,0.74864,6.2387e-06
0.01,8.71,0.755239,0.755233,6.29364e-06
0.01,8.72,0.761755,0.761749,6.34794e-06
0.01,8.73,0.768196,0.768189,6.40161e-06
0.01,8.74,0.77456,0.774553,6.45464e-06
0.01,8.75,0.780846,0.780839,6.50703e-06
0.01,8.76,0.787054,0.787047,6.55876e-06
0.01,8.77,0.793183,0.793177,6.60984e-06
0.01,8.78,0.799233,0.799227,6.66025e-06
0.01,8.79,0.805203,0.805197,6.71001e-06
0.01,8.8,0.811093,0.811086,6.75908e-06
0.01,8.81,0.816902,0.816895,6.80749e-06
0.01,8.82,0.822628,0.822622,6.85521e-06
0.01,8.83,0.828273,0.828266,6.90225e-06
0.01,8.84,0.833835,0.833828,6.9486e-06
0.01,8.85,0.839313,0.839306,6.99425e-06
0.01,8.86,0.844707,0.8447,7.03921e-06
0.01,8.87,0.850017,0.85001,7.08345e-06
0.01,8.88,0.855242,0.855235,7.127e-06
0.01,8.89,0.860382,0.860375,7.16982e-06
0.01,8.9,0.865435,0.865428,7.21194e-06
0.01,8.91,0.870402,0.870395,7.25332e-06
0.01,8.92,0.875282,0.875275,7.29399e-06
0.01,8.93,0.880074,0.880067,7.33393e-06
0.01,8.94,0.884778,0.884771,7.37313e-06
0.01,8.95,0.889394,0.889387,7.4116e-06
0.01,8.96,0.893921,0.893914,7.44932e-06
0.01,8.97,0.898359,0.898351,7.4863e-06
0.01,8.98,0.902706,0.902699,7.52253e-06
0.01,8.99,0.906964,0.906956,7.558e-06
0.01,9,0.91113,0.911123,7.59273e-06
0.01,9.01,0.915206,0.915198,7.62669e-06
0.01,9.02,0.91919,0.919182,7.65989e-06
0.01,9.03,0.923082,0.923074,7.69232e-06
0.01,9.04,0.926882,0.926874,7.72399e-06
0.01,9.05,0.930589,0.930581,7.75488e-06
0.01,9.06,0.934203,0.934195,7.785e-06
0.01,9.07,0.937724,0.937716,7.81434e-06
0.01,9.08,0.941151,0.941143,7.8429e-06
0.01,9.09,0.944483,0.944475,7.87067e-06
0.01,9.1,0.947722,0.947714,7.89765e-06
0.01,9.11,0.950865,0.950857,7.92385e-06
0.01,9.12,0.953914,0.953906,7.94925e-06
0.01,9.13,0.956867,0.956859,7.97386e-06
0.01,9.14,0.959724,0.959716,7.99767e-06
0.01,9.15,0.962485,0.962477,8.02068e-06
0.01,9.16,0.965151,0.965143,8.0429e-06
0.01,9.17,0.967719,0.967711,8.0643e-06
0.01,9.18,0.970191,0.970183,8.0849e-06
0.01,9.19,0.972566,0.972558,8.10469e-06
0.01,9.2,0.974844,0.974835,8.12367e-06
0.01,9.21,0.977024,0.977016,8.14184e-06
0.01,9.22,0.979106,0.979098,8.15919e-06
0.01,9.23,0.981091,0.981082,8.17573e-06
0.01,9.24,0.982977,0.982969,8.19145e-06
0.01,9.25,0.984765,0.984757,8.20635e-06
0.01,9.26,0.986455,0.986447,8.22043e-06
0.01,9.27,0.988046,0.988038,8.23369e-06
0.01,9.28,0.989538,0.98953,8.24612e-06
0.01,9.29,0.990931,0.990923,8.25773e-06
0.01,9.3,0.992225,0.992217,8.26852e-06
0.01,9.31,0.99342,0.993412,8.27847e-06
0.01,9.32,0.994516,0.994508,8.2876e-06
0.01,9.33,0.995512,0.995504,8.2959e-06
0.01,9.34,0.996409,0.9964,8.30338e-06
0.01,9.35,0.997205,0.997197,8.31002e-06
0.01,9.36,0.997903,0.997894,8.31583e-06
0.01,9.37,0.9985,0.998492,8.32081e-06
0.01,9.38,0.998998,0.998989,8.32495e-06
0.01,9.39,0.999395,0.999387,8.32827e-06
0.01,9.4,0.999693,0.999685,8.33075e-06
0.01,9.41,0.999891,0.999882,8.3324e-06
0.01,9.42,0.999989,0.99998,8.33321e-06
0.01,9.43,0.999986,0.999978,8.33319e-06
0.01,9.44,0.999884,0.999876,8.33234e-06
0.01,9.45,0.999682,0.999674,8.33065e-06
0.01,9.46,0.99938,0.999371,8.32814e-06
0.01,9.47,0.998978,0.998969,8.32479e-06
0.01,9.48,0.998476,0.998467,8.3206e-06
0.01,9.49,0.997874,0.997865,8.31559e-06
0.01,9.5,0.997172,0.997164,8.30974e-06
0.01,9.51,0.996371,0.996362,8.30306e-06
0.01,9.52,0.99547,0.995462,8.29555e-06
0.01,9.53,0.994469,0.994461,8.28722e-06
0.01,9.54,0.993369,0.993361,8.27805e-06
0.01,9.55,0.99217,0.992162,8.26806e-06
0.01,9.56,0.990871,0.990863,8.25723e-06
0.01,9.57,0.989474,0.989466,8.24559e-06
0.01,9.58,0.987977,0.987969,8.23312e-06
0.01,9.59,0.986382,0.986374,8.21982e-06
0.01,9.6,0.984688,0.98468,8.20571e-06
0.01,9.61,0.982895,0.982887,8.19077e-06
0.01,9.62,0.981005,0.980996,8.17501e-06
0.01,9.63,0.979016,0.979008,8.15844e-06
0.01,9.64,0.976929,0.976921,8.14105e-06
0.01,9.65,0.974745,0.974736,8.12284e-06
0.01,9.66,0.972463,0.972455,8.10383e-06
0.01,9.67,0.970083,0.970075,8.084e-06
0.01,9.68,0.967607,0.967599,8.06337e-06
0.01,9.69,0.965034,0.965026,8.04192e-06
0.01,9.7,0.962365,0.962357,8.01968e-06
0.01,9.71,0.959599,0.959591,7.99663e-06
0.01,9.72,0.956738,0.95673,7.97279e-06
0.01,9.73,0.95378,0.953772,7.94814e-06
0.01,9.74,0.950728,0.95072,7.9227e-06
0.01,9.75,0.94758,0.947572,7.89647e-06
0.01,9.76,0.944337,0.944329,7.86945e-06
0.01,9.77,0.941,0.940992,7.84164e-06
0.01,9.78,0.937569,0.937561,7.81305e-06
0.01,9.79,0.934044,0.934037,7.78368e-06
0.01,9.8,0.930426,0.930419,7.75353e-06
0.01,9.81,0.926715,0.926707,7.7226e-06
0.01,9.82,0.922911,0.922903,7.6909e-06
0.01,9.83,0.919015,0.919007,7.65843e-06
0.01,9.84,0.915027,0.915019,7.6252e-06
0.01,9.85,0.910947,0.91094,7.5912e-06
0.01,9.86,0.906776,0.906769,7.55645e-06
0.01,9.87,0.902515,0.902508,7.52093e-06
0.01,9.88,0.898163,0.898156,7.48467e-06
0.01,9.89,0.893722,0.893715,7.44766e-06
0.01,9.9,0.889191,0.889184,7.4099e-06
0.01,9.91,0.884571,0.884564,7.3714e-06
0.01,9.92,0.879863,0.879856,7.33217e-06
0.01,9.93,0.875067,0.87506,7.2922e-06
0.01,9.94,0.870183,0.870176,7.2515e-06
0.01,9.95,0.865213,0.865205,7.21008e-06
0.01,9.96,0.860155,0.860148,7.16794e-06
0.01,9.97,0.855012,0.855005,7.12508e-06
0.01,9.98,0.849783,0.849776,7.0815e-06
0.01,9.99,0.84447,0.844463,7.03722e-06
0.01,10,0.839072,0.839065,6.99224e-06
0.005,0,-1,-0.999998,2.08333e-06
0.005,0.01,-0.99995,-0.999948,2.08323e-06
0.005,0.02,-0.9998,-0.999798,2.08292e-06
0.005,0.03,-0.99955,-0.999548,2.08239e-06
0.005,0.04,-0.9992,-0.999198,2.08167e-06
0.005,0.05,-0.99875,-0.998748,2.08073e-06
0.005,0.06,-0.998201,-0.998198,2.07958e-06
0.005,0.07,-0.997551,-0.997549,2.07823e-06
0.005,0.08,-0.996802,-0.9968,2.07666e-06
0.005,0.09,-0.995953,-0.995951,2.0749e-06
0.005,0.1,-0.995004,-0.995002,2.07292e-06
0.005,0.11,-0.993956,-0.993954,2.07074e-06
0.005,0.12,-0.992809,-0.992807,2.06835e-06
0.005,0.13,-0.991562,-0.99156,2.06575e-06
0.005,0.14,-0.990216,-0.990214,2.06294e-06
0.005,0.15,-0.988771,-0.988769,2.05994e-06
0.005,0.16,-0.987227,-0.987225,2.05672e-06
0.005,0.17,-0.985585,-0.985583,2.05329e-06
0.005,0.18,-0.983844,-0.983842,2.04967e-06
0.005,0.19,-0.982004,-0.982002,2.04584e-06
0.005,0.2,-0.980067,-0.980065,2.0418e-06
0.005,0.21,-0.978031,-0.978029,2.03756e-06
0.005,0.22,-0.975897,-0.975895,2.03312e-06
0.005,0.23,-0.973666,-0.973664,2.02848e-06
0.005,0.24,-0.971338,-0.971336,2.02362e-06
0.005,0.25,-0.968912,-0.96891,2.01857e-06
0.005,0.26,-0.96639,-0.966388,2.01331e-06
0.005,0.27,-0.963771,-0.963769,2.00785e-06
0.005,0.28,-0.961055,-0.961053,2.0022e-06
0.005,0.29,-0.958244,-0.958242,1.99634e-06
0.005,0.3,-0.955336,-0.955334,1.99028e-06
0.005,0.31,-0.952334,-0.952332,1.98402e-06
0.005,0.32,-0.949235,-0.949233,1.97757e-06
0.005,0.33,-0.946042,-0.94604,1.97092e-06
0.005,0.34,-0.942755,-0.942753,1.96407e-06
0.005,0.35,-0.939373,-0.939371,1.95702e-06
0.005,0.36,-0.935897,-0.935895,1.94978e-06
0.005,0.37,-0.932327,-0.932325,1.94234e-06
0.005,0.38,-0.928665,-0.928663,1.93472e-06
0.005,0.39,-0.924909,-0.924907,1.92689e-06
0.005,0.4,-0.921061,-0.921059,1.91888e-06
0.005,0.41,-0.917121,-0.917119,1.91067e-06
0.005,0.42,-0.913089,-0.913087,1.90227e-06
0.005,0.43,-0.908966,-0.908964,1.89367e-06
0.005,0.44,-0.904752,-0.90475,1.8849e-06
0.005,0.45,-0.900447,-0.900445,1.87594e-06
0.005,0.46,-0.896052,-0.896051,1.86677e-06
0.005,0.47,-0.891568,-0.891566,1.85743e-06
0.005,0.48,-0.886995,-0.886993,1.84791e-06
0.005,0.49,-0.882333,-0.882331,1.83819e-06
0.005,0.5,-0.877583,-0.877581,1.82829e-06
0.005,0.51,-0.872745,-0.872743,1.81821e-06
0.005,0.52,-0.867819,-0.867817,1.80795e-06
0.005,0.53,-0.862807,-0.862805,1.79751e-06
0.005,0.54,-0.857709,-0.857707,1.7869e-06
0.005,0.55,-0.852525,-0.852523,1.77609e-06
0.005,0.56,-0.847255,-0.847253,1.76511e-06
0.005,0.57,-0.841901,-0.841899,1.75396e-06
0.005,0.58,-0.836463,-0.836461,1.74263e-06
0.005,0.59,-0.830941,-0.830939,1.73112e-06
0.005,0.6,-0.825336,-0.825334,1.71945e-06
0.005,0.61,-0.819648,-0.819646,1.70759e-06
0.005,0.62,-0.813878,-0.813877,1.69557e-06
0.005,0.63,-0.808028,-0.808026,1.68339e-06
0.005,0.64,-0.802096,-0.802094,1.67103e-06
0.005,0.65,-0.796084,-0.796082,1.6585e-06
0.005,0.66,-0.789992,-0.789991,1.64582e-06
0.005,0.67,-0.783822,-0.78382,1.63296e-06
0.005,0.68,-0.777573,-0.777571,1.61994e-06
0.005,0.69,-0.771246,-0.771244,1.60677e-06
0.005,0.7,-0.764842,-0.764841,1.59342e-06
0.005,0.71,-0.758362,-0.75836,1.57992e-06
0.005,0.72,-0.751806,-0.751804,1.56626e-06
0.005,0.73,-0.745174,-0.745173,1.55244e-06
0.005,0.74,-0.738469,-0.738467,1.53847e-06
0.005,0.75,-0.731689,-0.731687,1.52435e-06
0.005,0.76,-0.724836,-0.724835,1.51008e-06
0.005,0.77,-0.717911,-0.717909,1.49564e-06
0.005,0.78,-0.710914,-0.710912,1.48107e-06
0.005,0.79,-0.703845,-0.703844,1.46635e-06
0.005,0.8,-0.696707,-0.696705,1.45148e-06
0.005,0.81,-0.689498,-0.689497,1.43646e-06
0.005,0.82,-0.682221,-0.68222,1.4213e-06
0.005,0.83,-0.674876,-0.674874,1.40599e-06
0.005,0.84,-0.667463,-0.667461,1.39055e-06
0.005,0.85,-0.659983,-0.659982,1.37497e-06
0.005,0.86,-0.652437,-0.652436,1.35924e-06
0.005,0.87,-0.644827,-0.644825,1.34339e-06
0.005,0.88,-0.637151,-0.63715,1.3274e-06
0.005,0.89,-0.629412,-0.629411,1.31127e-06
0.005,0.9,-0.62161,-0.621609,1.29502e-06
0.005,0.91,-0.613746,-0.613744,1.27863e-06
0.005,0.92,-0.60582,-0.605819,1.26212e-06
0.005,0.93,-0.597834,-0.597833,1.24548e-06
0.005,0.94,-0.589788,-0.589787,1.22872e-06
0.005,0.95,-0.581683,-0.581682,1.21184e-06
0.005,0.96,-0.57352,-0.573519,1.19484e-06
0.005,0.97,-0.5653,-0.565298,1.1777e-06
0.005,0.98,-0.557023,-0.557021,1.16046e-06
0.005,0.99,-0.54869,-0.548689,1.14311e-06
0.005,1,-0.540302,-0.540301,1.12564e-06
0.005,1.01,-0.531861,-0.53186,1.10804e-06
0.005,1.02,-0.523366,-0.523365,1.09034e-06
0.005,1.03,-0.514819,-0.514818,1.07254e-06
0.005,1.04,-0.50622,-0.506219,1.05463e-06
0.005,1.05,-0.497571,-0.49757,1.03661e-06
0.005,1.06,-0.488872,-0.488871,1.01848e-06
0.005,1.07,-0.480124,-0.480123,1.00026e-06
0.005,1.08,-0.471328,-0.471327,9.81937e-07
0.005,1.09,-0.462485,-0.462484,9.6351e-07
0.005,1.1,-0.453596,-0.453595,9.44993e-07
0.005,1.11,-0.444662,-0.444661,9.26378e-07
0.005,1.12,-0.435682,-0.435682,9.0767e-07
0.005,1.13,-0.42666,-0.426659,8.88873e-07
0.005,1.14,-0.417595,-0.417594,8.69986e-07
0.005,1.15,-0.408487,-0.408487,8.51015e-07
0.005,1.16,-0.39934,-0.399339,8.31954e-07
0.005,1.17,-0.390152,-0.390151,8.12818e-07
0.005,1.18,-0.380925,-0.380924,7.93591e-07
0.005,1.19,-0.37166,-0.371659,7.74292e-07
0.005,1.2,-0.362358,-0.362357,7.54911e-07
0.005,1.21,-0.353019,-0.353019,7.35453e-07
0.005,1.22,-0.343646,-0.343645,7.15929e-07
0.005,1.23,-0.334238,-0.334237,6.96328e-07
0.005,1.24,-0.324796,-0.324796,6.76659e-07
0.005,1.25,-0.315322,-0.315322,6.5692e-07
0.005,1.26,-0.305817,-0.305816,6.37121e-07
0.005,1.27,-0.296281,-0.29628,6.17254e-07
0.005,1.28,-0.286715,-0.286715,5.97324e-07
0.005,1.29,-0.277121,-0.27712,5.77336e-07
0.005,1.3,-0.267499,-0.267498,5.57289e-07
0.005,1.31,-0.25785,-0.257849,5.37186e-07
0.005,1.32,-0.248175,-0.248175,5.17034e-07
0.005,1.33,-0.238476,-0.238476,4.96824e-07
0.005,1.34,-0.228753,-0.228752,4.76568e-07
0.005,1.35,-0.219007,-0.219006,4.56263e-07
0.005,1.36,-0.209239,-0.209238,4.35912e-07
0.005,1.37,-0.19945,-0.199449,4.1552e-07
0.005,1.38,-0.189641,-0.18964,3.95084e-07
0.005,1.39,-0.179813,-0.179813,3.74611e-07
0.005,1.4,-0.169967,-0.169967,3.54099e-07
0.005,1.41,-0.160104,-0.160104,3.33551e-07
0.005,1.42,-0.150225,-0.150225,3.12969e-07
0.005,1.43,-0.140332,-0.140331,2.92357e-07
0.005,1.44,-0.130424,-0.130423,2.71717e-07
0.005,1.45,-0.120503,-0.120503,2.51047e-07
0.005,1.46,-0.11057,-0.11057,2.30354e-07
0.005,1.47,-0.100626,-0.100626,2.09637e-07
0.005,1.48,-0.0906716,-0.0906714,1.88898e-07
0.005,1.49,-0.0807084,-0.0807083,1.68142e-07
0.005,1.5,-0.0707372,-0.0707371,1.4737e-07
0.005,1.51,-0.0607589,-0.0607588,1.26581e-07
0.005,1.52,-0.0507745,-0.0507744,1.0578e-07
0.005,1.53,-0.040785,-0.0407849,8.49687e-08
0.005,1.54,-0.0307915,-0.0307914,6.41492e-08
0.005,1.55,-0.0207948,-0.0207948,4.33225e-08
0.005,1.56,-0.0107961,-0.0107961,2.2492e-08
0.005,1.57,-0.000796327,-0.000796325,1.659e-09
0.005,1.58,0.00920354,0.00920352,1.9174e-08
0.005,1.59,0.0192025,0.0192025,4.00051e-08
0.005,1.6,0.0291995,0.0291995,6.08323e-08
0.005,1.61,0.0391936,0.0391936,8.16534e-08
0.005,1.62,0.0491838,0.0491837,1.02466e-07
0.005,1.63,0.0591691,0.059169,1.23269e-07
0.005,1.64,0.0691484,0.0691483,1.44059e-07
0.005,1.65,0.0791209,0.0791207,1.64835e-07
0.005,1.66,0.0890854,0.0890852,1.85595e-07
0.005,1.67,0.099041,0.0990408,2.06335e-07
0.005,1.68,0.108987,0.108987,2.27056e-07
0.005,1.69,0.118922,0.118921,2.47753e-07
0.005,1.7,0.128844,0.128844,2.68425e-07
0.005,1.71,0.138755,0.138754,2.89072e-07
0.005,1.72,0.148651,0.14865,3.09689e-07
0.005,1.73,0.158532,0.158532,3.30275e-07
0.005,1.74,0.168397,0.168397,3.50828e-07
0.005,1.75,0.178246,0.178246,3.71347e-07
0.005,1.76,0.188077,0.188076,3.91825e-07
0.005,1.77,0.197889,0.197888,4.12269e-07
0.005,1.78,0.207681,0.207681,4.32669e-07
0.005,1.79,0.217452,0.217452,4.53026e-07
0.005,1.8,0.227202,0.227202,4.73339e-07
0.005,1.81,0.236929,0.236929,4.93601e-07
0.005,1.82,0.246632,0.246632,5.13816e-07
0.005,1.83,0.256311,0.25631,5.33981e-07
0.005,1.84,0.265964,0.265963,5.54092e-07
0.005,1.85,0.27559,0.27559,5.74146e-07
0.005,1.86,0.285189,0.285188,5.94142e-07
0.005,1.87,0.294759,0.294759,6.14085e-07
0.005,1.88,0.3043,0.3043,6.3396e-07
0.005,1.89,0.313811,0.31381,6.53769e-07
0.005,1.9,0.32329,0.323289,6.73521e-07
0.005,1.91,0.332736,0.332736,6.93199e-07
0.005,1.92,0.34215,0.342149,7.12809e-07
0.005,1.93,0.351529,0.351528,7.32351e-07
0.005,1.94,0.360873,0.360872,7.51818e-07
0.005,1.95,0.370181,0.37018,7.71211e-07
0.005,1.96,0.379452,0.379451,7.90524e-07
0.005,1.97,0.388685,0.388684,8.09761e-07
0.005,1.98,0.397879,0.397878,8.28914e-07
0.005,1.99,0.407033,0.407032,8.47983e-07
0.005,2,0.416147,0.416146,8.66974e-07
0.005,2.01,0.425219,0.425218,8.85874e-07
0.005,2.02,0.434248,0.434247,9.04684e-07
0.005,2.03,0.443234,0.443233,9.23404e-07
0.005,2.04,0.452176,0.452175,9.42029e-07
0.005,2.05,0.461073,0.461072,9.60566e-07
0.005,2.06,0.469923,0.469922,9.79005e-07
0.005,2.07,0.478727,0.478726,9.97348e-07
0.005,2.08,0.487482,0.487481,1.01559e-06
0.005,2.09,0.496189,0.496188,1.03372e-06
0.005,2.1,0.504846,0.504845,1.05176e-06
0.005,2.11,0.513453,0.513452,1.06969e-06
0.005,2.12,0.522008,0.522007,1.08752e-06
0.005,2.13,0.530511,0.53051,1.10523e-06
0.005,2.14,0.538961,0.53896,1.12283e-06
0.005,2.15,0.547358,0.547357,1.14033e-06
0.005,2.16,0.555699,0.555698,1.15771e-06
0.005,2.17,0.563985,0.563984,1.17497e-06
0.005,2.18,0.572215,0.572213,1.19211e-06
0.005,2.19,0.580387,0.580386,1.20914e-06
0.005,2.2,0.588501,0.5885,1.22604e-06
0.005,2.21,0.596557,0.596555,1.24283e-06
0.005,2.22,0.604552,0.604551,1.25949e-06
0.005,2.23,0.612488,0.612486,1.27602e-06
0.005,2.24,0.620362,0.62036,1.29241e-06
0.005,2.25,0.628174,0.628172,1.30869e-06
0.005,2.26,0.635923,0.635921,1.32484e-06
0.005,2.27,0.643608,0.643607,1.34085e-06
0.005,2.28,0.65123,0.651228,1.35673e-06
0.005,2.29,0.658786,0.658784,1.37247e-06
0.005,2.3,0.666276,0.666275,1.38807e-06
0.005,2.31,0.6737,0.673698,1.40354e-06
0.005,2.32,0.681056,0.681054,1.41886e-06
0.005,2.33,0.688344,0.688343,1.43405e-06
0.005,2.34,0.695563,0.695562,1.44909e-06
0.005,2.35,0.702713,0.702712,1.46399e-06
0.005,2.36,0.709793,0.709791,1.47874e-06
0.005,2.37,0.716801,0.7168,1.49334e-06
0.005,2.38,0.723738,0.723736,1.50778e-06
0.005,2.39,0.730602,0.730601,1.52208e-06
0.005,2.4,0.737394,0.737392,1.53623e-06
0.005,2.41,0.744111,0.74411,1.55023e-06
0.005,2.42,0.750755,0.750753,1.56408e-06
0.005,2.43,0.757323,0.757321,1.57775e-06
0.005,2.44,0.763815,0.763814,1.59128e-06
0.005,2.45,0.770231,0.77023,1.60464e-06
0.005,2.46,0.77657,0.776569,1.61785e-06
0.005,2.47,0.782832,0.78283,1.63089e-06
0.005,2.48,0.789015,0.789013,1.64378e-06
0.005,2.49,0.795119,0.795117,1.65649e-06
0.005,2.5,0.801144,0.801142,1.66904e-06
0.005,2.51,0.807088,0.807086,1.68143e-06
0.005,2.52,0.812952,0.81295,1.69365e-06
0.005,2.53,0.818735,0.818733,1.70569e-06
0.005,2.54,0.824435,0.824434,1.71757e-06
0.005,2.55,0.830054,0.830052,1.72928e-06
0.005,2.56,0.835589,0.835587,1.74081e-06
0.005,2.57,0.84104,0.841039,1.75217e-06
0.005,2.58,0.846408,0.846406,1.76335e-06
0.005,2.59,0.851691,0.851689,1.77436e-06
0.005,2.6,0.856889,0.856887,1.78518e-06
0.005,2.61,0.862001,0.861999,1.79583e-06
0.005,2.62,0.867027,0.867025,1.8063e-06
0.005,2.63,0.871966,0.871964,1.8166e-06
0.005,2.64,0.876818,0.876816,1.8267e-06
0.005,2.65,0.881582,0.88158,1.83662e-06
0.005,2.66,0.886258,0.886256,1.84636e-06
0.005,2.67,0.890846,0.890844,1.85592e-06
0.005,2.68,0.895344,0.895342,1.86531e-06
0.005,2.69,0.899753,0.899751,1.87449e-06
0.005,2.7,0.904072,0.90407,1.88349e-06
0.005,2.71,0.908301,0.908299,1.8923e-06
0.005,2.72,0.912438,0.912436,1.90091e-06
0.005,2.73,0.916485,0.916483,1.90934e-06
0.005,2.74,0.92044,0.920438,1.91758e-06
0.005,2.75,0.924302,0.9243,1.92563e-06
0.005,2.76,0.928073,0.928071,1.93348e-06
0.005,2.77,0.93175,0.931748,1.94115e-06
0.005,2.78,0.935335,0.935333,1.94861e-06
0.005,2.79,0.938825,0.938823,1.95588e-06
0.005,2.8,0.942222,0.94222,1.96296e-06
0.005,2.81,0.945525,0.945523,1.96984e-06
0.005,2.82,0.948733,0.948731,1.97652e-06
0.005,2.83,0.951847,0.951845,1.98301e-06
0.005,2.84,0.954865,0.954863,1.9893e-06
0.005,2.85,0.957787,0.957785,1.99539e-06
0.005,2.86,0.960614,0.960612,2.00128e-06
0.005,2.87,0.963345,0.963343,2.00697e-06
0.005,2.88,0.965979,0.965977,2.01245e-06
0.005,2.89,0.968517,0.968515,2.01774e-06
0.005,2.9,0.970958,0.970956,2.02283e-06
0.005,2.91,0.973302,0.9733,2.02772e-06
0.005,2.92,0.975549,0.975547,2.0324e-06
0.005,2.93,0.977698,0.977696,2.03687e-06
0.005,2.94,0.979749,0.979747,2.04114e-06
0.005,2.95,0.981702,0.9817,2.04521e-06
0.005,2.96,0.983557,0.983555,2.04908e-06
0.005,2.97,0.985314,0.985312,2.05273e-06
0.005,2.98,0.986972,0.98697,2.05619e-06
0.005,2.99,0.988532,0.98853,2.05944e-06
0.005,3,0.989992,0.98999,2.06248e-06
0.005,3.01,0.991354,0.991352,2.06532e-06
0.005,3.02,0.992617,0.992615,2.06795e-06
0.005,3.03,0.99378,0.993778,2.07038e-06
0.005,3.04,0.994844,0.994842,2.07259e-06
0.005,3.05,0.995808,0.995806,2.0746e-06
0.005,3.06,0.996673,0.996671,2.0764e-06
0.005,3.07,0.997438,0.997436,2.078e-06
0.005,3.08,0.998104,0.998102,2.07937e-06
0.005,3.09,0.998669,0.998667,2.08056e-06
0.005,3.1,0.999135,0.999133,2.08152e-06
0.005,3.11,0.999501,0.999499,2.08229e-06
0.005,3.12,0.999767,0.999765,2.08285e-06
0.005,3.13,0.999933,0.999931,2.0832e-06
0.005,3.14,0.999999,0.999997,2.08333e-06
0.005,3.15,0.999965,0.999963,2.08326e-06
0.005,3.16,0.999831,0.999829,2.08298e-06
0.005,3.17,0.999597,0.999594,2.08249e-06
0.005,3.18,0.999263,0.99926,2.08179e-06
0.005,3.19,0.998829,0.998827,2.08089e-06
0.005,3.2,0.998295,0.998293,2.07978e-06
0.005,3.21,0.997661,0.997659,2.07846e-06
0.005,3.22,0.996928,0.996926,2.07693e-06
0.005,3.23,0.996095,0.996093,2.0752e-06
0.005,3.24,0.995162,0.99516,2.07325e-06
0.005,3.25,0.99413,0.994128,2.07111e-06
0.005,3.26,0.992998,0.992996,2.06874e-06
0.005,3.27,0.991767,0.991765,2.06619e-06
0.005,3.28,0.990437,0.990435,2.06341e-06
0.005,3.29,0.989008,0.989006,2.06043e-06
0.005,3.3,0.98748,0.987478,2.05724e-06
0.005,3.31,0.985853,0.985851,2.05386e-06
0.005,3.32,0.984128,0.984126,2.05026e-06
0.005,3.33,0.982304,0.982302,2.04647e-06
0.005,3.34,0.980382,0.98038,2.04246e-06
0.005,3.35,0.978362,0.97836,2.03825e-06
0.005,3.36,0.976244,0.976242,2.03384e-06
0.005,3.37,0.974028,0.974026,2.02923e-06
0.005,3.38,0.971715,0.971713,2.02441e-06
0.005,3.39,0.969305,0.969303,2.01939e-06
0.005,3.4,0.966798,0.966796,2.01416e-06
