h,t,exacta,forward,central,extrapolada,error_forward,error_central,error_extrapolada
0.01,1.77,-0.154313,-0.152034,-0.154317,-0.154313,0.00227866,4.1996e-06,6.74813e-12
0.01,1.78,-0.149772,-0.147544,-0.149776,-0.149772,0.00222862,4.16464e-06,6.40837e-12
0.01,1.79,-0.145332,-0.143153,-0.145336,-0.145332,0.00217901,4.12764e-06,6.06629e-12
0.01,1.8,-0.14099,-0.13886,-0.140994,-0.14099,0.00212987,4.08869e-06,5.7363e-12
0.01,1.81,-0.136747,-0.134665,-0.136751,-0.136747,0.00208121,4.0479e-06,5.40384e-12
0.01,1.82,-0.1326,-0.130567,-0.132604,-0.1326,0.00203306,4.00539e-06,5.08329e-12
0.01,1.83,-0.12855,-0.126565,-0.128554,-0.12855,0.00198544,3.96125e-06,4.76466e-12
0.01,1.84,-0.124595,-0.122657,-0.124599,-0.124595,0.00193836,3.91559e-06,4.45037e-12
0.01,1.85,-0.120734,-0.118842,-0.120738,-0.120734,0.00189184,3.8685e-06,4.14525e-12
0.01,1.86,-0.116965,-0.11512,-0.116969,-0.116965,0.0018459,3.82008e-06,3.84766e-12
0.01,1.87,-0.113289,-0.111488,-0.113293,-0.113289,0.00180056,3.77043e-06,3.5533e-12
0.01,1.88,-0.109703,-0.107947,-0.109706,-0.109703,0.00175582,3.71964e-06,3.26375e-12
0.01,1.89,-0.106206,-0.104494,-0.10621,-0.106206,0.0017117,3.66781e-06,2.98624e-12
0.01,1.9,-0.102797,-0.101129,-0.102801,-0.102797,0.00166822,3.61502e-06,2.71216e-12
0.01,1.91,-0.0994749,-0.0978496,-0.0994785,-0.0994749,0.00162537,3.56136e-06,2.44706e-12
0.01,1.92,-0.0962383,-0.0946551,-0.0962418,-0.0962383,0.00158318,3.50692e-06,2.18639e-12
0.01,1.93,-0.0930859,-0.0915442,-0.0930893,-0.0930859,0.00154165,3.45177e-06,1.9366e-12
0.01,1.94,-0.0900163,-0.0885155,-0.0900197,-0.0900163,0.00150079,3.39601e-06,1.69301e-12
0.01,1.95,-0.0870282,-0.0855676,-0.0870315,-0.0870282,0.0014606,3.3397e-06,1.45496e-12
0.01,1.96,-0.0841202,-0.0826991,-0.0841235,-0.0841202,0.00142109,3.28293e-06,1.22359e-12
0.01,1.97,-0.0812911,-0.0799088,-0.0812943,-0.0812911,0.00138227,3.22576e-06,1.00267e-12
0.01,1.98,-0.0785393,-0.0771952,-0.0785425,-0.0785393,0.00134413,3.16827e-06,7.8855e-13
0.01,1.99,-0.0758636,-0.0745569,-0.0758667,-0.0758636,0.00130669,3.11053e-06,5.80189e-13
0.01,2,-0.0732626,-0.0719926,-0.0732656,-0.0732626,0.00126994,3.0526e-06,3.7903e-13
0.01,2.01,-0.0707348,-0.0695009,-0.0707378,-0.0707348,0.00123389,2.99456e-06,1.84713e-13
0.01,2.02,-0.0682788,-0.0670803,-0.0682818,-0.0682788,0.00119854,2.93645e-06,2.66454e-15
0.01,2.03,-0.0658934,-0.0647295,-0.0658963,-0.0658934,0.00116388,2.87833e-06,1.7622e-13
0.01,2.04,-0.063577,-0.0624471,-0.0635799,-0.063577,0.00112992,2.82028e-06,3.45252e-13
0.01,2.05,-0.0613284,-0.0602317,-0.0613311,-0.0613284,0.00109666,2.76233e-06,5.09003e-13
0.01,2.06,-0.059146,-0.0580819,-0.0591487,-0.059146,0.00106409,2.70455e-06,6.66245e-13
0.01,2.07,-0.0570285,-0.0559963,-0.0570311,-0.0570285,0.00103221,2.64698e-06,8.16215e-13
0.01,2.08,-0.0549746,-0.0539735,-0.0549771,-0.0549746,0.00100102,2.58967e-06,9.59711e-13
0.01,2.09,-0.0529828,-0.0520122,-0.0529853,-0.0529828,0.000970513,2.53267e-06,1.09249e-12
0.01,2.1,-0.0510517,-0.0501111,-0.0510542,-0.0510517,0.000940687,2.47601e-06,1.22203e-12
0.01,2.11,-0.0491802,-0.0482686,-0.0491826,-0.0491802,0.000911538,2.41975e-06,1.34442e-12
0.01,2.12,-0.0473667,-0.0464836,-0.047369,-0.0473667,0.000883059,2.36392e-06,1.45775e-12
0.01,2.13,-0.0456099,-0.0447546,-0.0456122,-0.0456099,0.000855246,2.30855e-06,1.56661e-12
0.01,2.14,-0.0439085,-0.0430804,-0.0439108,-0.0439085,0.000828092,2.25368e-06,1.66996e-12
0.01,2.15,-0.0422612,-0.0414596,-0.0422634,-0.0422612,0.000801591,2.19935e-06,1.76655e-12
0.01,2.16,-0.0406667,-0.039891,-0.0406689,-0.0406667,0.000775737,2.14558e-06,1.85502e-12
0.01,2.17,-0.0391237,-0.0383732,-0.0391258,-0.0391237,0.000750522,2.09241e-06,1.93927e-12
0.01,2.18,-0.037631,-0.036905,-0.037633,-0.037631,0.000725938,2.03986e-06,2.01811e-12
0.01,2.19,-0.0361871,-0.0354852,-0.0361891,-0.0361871,0.000701979,1.98795e-06,2.09114e-12
0.01,2.2,-0.034791,-0.0341124,-0.034793,-0.034791,0.000678636,1.93671e-06,2.15641e-12
0.01,2.21,-0.0334414,-0.0327855,-0.0334433,-0.0334414,0.000655901,1.88616e-06,2.21859e-12
0.01,2.22,-0.0321371,-0.0315033,-0.0321389,-0.0321371,0.000633766,1.83632e-06,2.27517e-12
0.01,2.23,-0.0308768,-0.0302645,-0.0308786,-0.0308768,0.000612221,1.78721e-06,2.3264e-12
0.01,2.24,-0.0296594,-0.0290681,-0.0296611,-0.0296594,0.000591259,1.73884e-06,2.37305e-12
0.01,2.25,-0.0284837,-0.0279129,-0.0284854,-0.0284837,0.000570869,1.69123e-06,2.41475e-12
0.01,2.26,-0.0273487,-0.0267976,-0.0273503,-0.0273487,0.000551042,1.64439e-06,2.45037e-12
0.01,2.27,-0.0262531,-0.0257213,-0.0262547,-0.0262531,0.00053177,1.59834e-06,2.4815e-12
0.01,2.28,-0.0251958,-0.0246828,-0.0251974,-0.0251958,0.000513043,1.55308e-06,2.50959e-12
0.01,2.29,-0.0241759,-0.023681,-0.0241774,-0.0241759,0.000494851,1.50862e-06,2.53396e-12
0.01,2.3,-0.0231921,-0.0227149,-0.0231936,-0.0231921,0.000477184,1.46498e-06,2.55357e-12
0.01,2.31,-0.0222435,-0.0217835,-0.0222449,-0.0222435,0.000460033,1.42215e-06,2.56838e-12
0.01,2.32,-0.021329,-0.0208857,-0.0213304,-0.021329,0.000443387,1.38014e-06,2.582e-12
0.01,2.33,-0.0204477,-0.0200205,-0.020449,-0.0204477,0.000427237,1.33896e-06,2.58953e-12
0.01,2.34,-0.0195985,-0.0191869,-0.0195998,-0.0195985,0.000411573,1.29861e-06,2.59503e-12
0.01,2.35,-0.0187805,-0.0183841,-0.0187817,-0.0187805,0.000396385,1.25908e-06,2.59608e-12
0.01,2.36,-0.0179927,-0.017611,-0.0179939,-0.0179927,0.000381663,1.22039e-06,2.59477e-12
0.01,2.37,-0.0172341,-0.0168667,-0.0172353,-0.0172341,0.000367397,1.18253e-06,2.59068e-12
0.01,2.38,-0.016504,-0.0161504,-0.0165051,-0.016504,0.000353577,1.1455e-06,2.58379e-12
0.01,2.39,-0.0158014,-0.0154612,-0.0158025,-0.0158014,0.000340194,1.10929e-06,2.5734e-12
0.01,2.4,-0.0151253,-0.0147981,-0.0151264,-0.0151253,0.000327236,1.07391e-06,2.5611e-12
0.01,2.41,-0.0144751,-0.0141604,-0.0144761,-0.0144751,0.000314695,1.03935e-06,2.54651e-12
0.01,2.42,-0.0138498,-0.0135472,-0.0138508,-0.0138498,0.00030256,1.0056e-06,2.52944e-12
0.01,2.43,-0.0132486,-0.0129578,-0.0132496,-0.0132486,0.000290823,9.72658e-07,2.51046e-12
0.01,2.44,-0.0126708,-0.0123913,-0.0126717,-0.0126708,0.000279472,9.40522e-07,2.48866e-12
0.01,2.45,-0.0121156,-0.0118471,-0.0121165,-0.0121156,0.0002685,9.09182e-07,2.46557e-12
0.01,2.46,-0.0115821,-0.0113242,-0.011583,-0.0115821,0.000257895,8.78631e-07,2.4407e-12
0.01,2.47,-0.0110698,-0.0108221,-0.0110706,-0.0110698,0.000247649,8.4886e-07,2.41427e-12
0.01,2.48,-0.0105778,-0.0103401,-0.0105787,-0.0105778,0.000237753,8.19862e-07,2.3862e-12
0.01,2.49,-0.0101056,-0.00987736,-0.0101063,-0.0101056,0.000228197,7.91628e-07,2.35628e-12
0.01,2.5,-0.00965227,-0.0094333,-0.00965303,-0.00965227,0.000218973,7.64147e-07,2.32546e-12
0.01,2.51,-0.00921733,-0.00900726,-0.00921807,-0.00921733,0.00021007,7.37411e-07,2.29334e-12
0.01,2.52,-0.00880008,-0.0085986,-0.0088008,-0.00880008,0.000201482,7.11408e-07,2.26019e-12
0.01,2.53,-0.00839992,-0.00820672,-0.0084006,-0.00839992,0.000193198,6.86128e-07,2.22565e-12
0.01,2.54,-0.00801622,-0.00783101,-0.00801688,-0.00801622,0.00018521,6.6156e-07,2.1902e-12
0.01,2.55,-0.00764839,-0.00747089,-0.00764903,-0.00764839,0.00017751,6.37694e-07,2.15464e-12
0.01,2.56,-0.00729588,-0.00712579,-0.00729649,-0.00729588,0.000170089,6.14516e-07,2.11765e-12
0.01,2.57,-0.00695811,-0.00679517,-0.00695871,-0.00695811,0.00016294,5.92016e-07,2.08035e-12
0.01,2.58,-0.00663456,-0.0064785,-0.00663513,-0.00663456,0.000156055,5.70182e-07,2.04248e-12
0.01,2.59,-0.00632469,-0.00617526,-0.00632523,-0.00632469,0.000149424,5.49001e-07,2.00388e-12
0.01,2.6,-0.00602799,-0.00588495,-0.00602852,-0.00602799,0.000143042,5.28462e-07,1.9654e-12
0.01,2.61,-0.00574398,-0.00560708,-0.00574449,-0.00574398,0.000136899,5.08551e-07,1.92611e-12
0.01,2.62,-0.00547218,-0.00534119,-0.00547267,-0.00547218,0.00013099,4.89257e-07,1.88649e-12
0.01,2.63,-0.00521212,-0.00508681,-0.00521259,-0.00521212,0.000125306,4.70566e-07,1.84695e-12
0.01,2.64,-0.00496335,-0.00484351,-0.0049638,-0.00496335,0.00011984,4.52466e-07,1.80726e-12
0.01,2.65,-0.00472545,-0.00461086,-0.00472588,-0.00472545,0.000114586,4.34945e-07,1.76753e-12
0.01,2.66,-0.00449798,-0.00438844,-0.0044984,-0.00449798,0.000109536,4.17989e-07,1.72757e-12
0.01,2.67,-0.00428055,-0.00417586,-0.00428095,-0.00428055,0.000104684,4.01586e-07,1.68785e-12
0.01,2.68,-0.00407275,-0.00397273,-0.00407314,-0.00407275,0.000100024,3.85723e-07,1.64824e-12
0.01,2.69,-0.00387422,-0.00377867,-0.00387459,-0.00387422,9.55487e-05,3.70388e-07,1.60876e-12
0.01,2.7,-0.00368457,-0.00359332,-0.00368493,-0.00368457,9.12524e-05,3.55567e-07,1.56932e-12
0.01,2.71,-0.00350346,-0.00341633,-0.0035038,-0.00350346,8.71288e-05,3.41249e-07,1.53025e-12
0.01,2.72,-0.00333054,-0.00324737,-0.00333087,-0.00333054,8.31722e-05,3.2742e-07,1.49162e-12
0.01,2.73,-0.00316548,-0.0030861,-0.00316579,-0.00316548,7.93767e-05,3.14069e-07,1.45286e-12
0.01,2.74,-0.00300795,-0.00293222,-0.00300826,-0.00300795,7.57369e-05,3.01182e-07,1.41487e-12
0.01,2.75,-0.00285766,-0.00278541,-0.00285795,-0.00285766,7.22471e-05,2.88748e-07,1.37711e-12
0.01,2.76,-0.0027143,-0.0026454,-0.00271457,-0.0027143,6.89021e-05,2.76755e-07,1.33965e-12
0.01,2.77,-0.00257758,-0.00251188,-0.00257784,-0.00257758,6.56967e-05,2.65191e-07,1.30276e-12
0.01,2.78,-0.00244722,-0.0023846,-0.00244748,-0.00244722,6.2626e-05,2.54043e-07,1.26623e-12
0.01,2.79,-0.00232296,-0.00226328,-0.00232321,-0.00232296,5.9685e-05,2.43301e-07,1.2303e-12
0.01,2.8,-0.00220455,-0.00214768,-0.00220478,-0.00220455,5.68689e-05,2.32952e-07,1.1949e-12
0.01,2.81,-0.00209172,-0.00203755,-0.00209194,-0.00209172,5.41732e-05,2.22986e-07,1.15999e-12
0.01,2.82,-0.00198425,-0.00193265,-0.00198446,-0.00198425,5.15934e-05,2.1339e-07,1.12558e-12
0.01,2.83,-0.00188189,-0.00183277,-0.0018821,-0.00188189,4.91251e-05,2.04155e-07,1.09175e-12
0.01,2.84,-0.00178444,-0.00173768,-0.00178464,-0.00178444,4.67641e-05,1.9527e-07,1.05873e-12
0.01,2.85,-0.00169168,-0.00164717,-0.00169187,-0.00169168,4.45064e-05,1.86723e-07,1.02601e-12
0.01,2.86,-0.0016034,-0.00156105,-0.00160357,-0.0016034,4.2348e-05,1.78505e-07,9.94048e-13
0.01,2.87,-0.0015194,-0.00147911,-0.00151957,-0.0015194,4.0285e-05,1.70604e-07,9.62697e-13
0.01,2.88,-0.0014395,-0.00140118,-0.00143966,-0.0014395,3.83137e-05,1.63012e-07,9.31963e-13
0.01,2.89,-0.00136351,-0.00132707,-0.00136366,-0.00136351,3.64305e-05,1.55718e-07,9.01868e-13
0.01,2.9,-0.00129125,-0.00125662,-0.0012914,-0.00129125,3.4632e-05,1.48713e-07,8.724e-13
0.01,2.91,-0.00122257,-0.00118966,-0.00122271,-0.00122257,3.29148e-05,1.41987e-07,8.43503e-13
0.01,2.92,-0.0011573,-0.00112602,-0.00115743,-0.0011573,3.12755e-05,1.3553e-07,8.1533e-13
0.01,2.93,-0.00109527,-0.00106556,-0.0010954,-0.00109527,2.97112e-05,1.29335e-07,7.87813e-13
0.01,2.94,-0.00103636,-0.00100814,-0.00103648,-0.00103636,2.82186e-05,1.23392e-07,7.61036e-13
0.01,2.95,-0.000980402,-0.000953607,-0.00098052,-0.000980402,2.67949e-05,1.17692e-07,7.34724e-13
0.01,2.96,-0.000927272,-0.000901835,-0.000927384,-0.000927272,2.54373e-05,1.12227e-07,7.09151e-13
0.01,2.97,-0.000876836,-0.000852693,-0.000876943,-0.000876836,2.4143e-05,1.0699e-07,6.8422e-13
0.01,2.98,-0.000828968,-0.000806058,-0.00082907,-0.000828968,2.29093e-05,1.01971e-07,6.59928e-13
0.01,2.99,-0.000783547,-0.000761813,-0.000783644,-0.000783547,2.17338e-05,9.71637e-08,6.36197e-13
0.01,3,-0.000740459,-0.000719845,-0.000740551,-0.000740459,2.06139e-05,9.25598e-08,6.13192e-13
0.01,3.01,-0.000699592,-0.000680045,-0.000699681,-0.000699592,1.95473e-05,8.81522e-08,5.90788e-13
0.01,3.02,-0.000660842,-0.00064231,-0.000660926,-0.000660842,1.85317e-05,8.39336e-08,5.69062e-13
0.01,3.03,-0.000624106,-0.000606541,-0.000624186,-0.000624106,1.75649e-05,7.98971e-08,5.47857e-13
0.01,3.04,-0.000589288,-0.000572643,-0.000589364,-0.000589288,1.66447e-05,7.6036e-08,5.27299e-13
0.01,3.05,-0.000556295,-0.000540526,-0.000556368,-0.000556295,1.57693e-05,7.23436e-08,5.073e-13
0.01,3.06,-0.000525039,-0.000510103,-0.000525108,-0.000525039,1.49365e-05,6.88136e-08,4.87974e-13
0.01,3.07,-0.000495435,-0.00048129,-0.0004955,-0.000495435,1.41445e-05,6.54397e-08,4.69149e-13
0.01,3.08,-0.000467401,-0.000454009,-0.000467463,-0.000467401,1.33914e-05,6.2216e-08,4.50941e-13
0.01,3.09,-0.000440861,-0.000428185,-0.00044092,-0.000440861,1.26757e-05,5.91366e-08,4.33332e-13
0.01,3.1,-0.00041574,-0.000403744,-0.000415796,-0.00041574,1.19955e-05,5.61958e-08,4.16198e-13
0.01,3.11,-0.000391968,-0.000380619,-0.000392021,-0.000391968,1.13492e-05,5.33883e-08,3.99649e-13
0.01,3.12,-0.000369478,-0.000358742,-0.000369529,-0.000369478,1.07354e-05,5.07087e-08,3.83633e-13
0.01,3.13,-0.000348205,-0.000338052,-0.000348253,-0.000348205,1.01524e-05,4.81518e-08,3.68131e-13
0.01,3.14,-0.000328088,-0.000318489,-0.000328133,-0.000328088,9.59903e-06,4.57128e-08,3.53149e-13
0.01,3.15,-0.000309068,-0.000299994,-0.000309111,-0.000309068,9.07376e-06,4.33867e-08,3.38643e-13
0.01,3.16,-0.000291089,-0.000282514,-0.00029113,-0.000291089,8.57531e-06,4.11691e-08,3.2465e-13
0.01,3.17,-0.000274099,-0.000265997,-0.000274138,-0.000274099,8.10243e-06,3.90553e-08,3.11159e-13
0.01,3.18,-0.000258046,-0.000250392,-0.000258083,-0.000258046,7.65393e-06,3.70412e-08,2.98096e-13
0.01,3.19,-0.000242883,-0.000235654,-0.000242918,-0.000242883,7.22863e-06,3.51224e-08,2.85511e-13
0.01,3.2,-0.000228562,-0.000221737,-0.000228596,-0.000228562,6.82545e-06,3.3295e-08,2.73368e-13
0.01,3.21,-0.000215041,-0.000208598,-0.000215073,-0.000215041,6.44333e-06,3.15551e-08,2.61664e-13
0.01,3.22,-0.000202277,-0.000196196,-0.000202307,-0.000202277,6.08124e-06,2.98989e-08,2.5038e-13
0.01,3.23,-0.000190231,-0.000184493,-0.000190259,-0.000190231,5.73822e-06,2.83229e-08,2.39497e-13
0.01,3.24,-0.000178865,-0.000173452,-0.000178892,-0.000178865,5.41336e-06,2.68235e-08,2.29044e-13
0.01,3.25,-0.000168143,-0.000163037,-0.000168168,-0.000168143,5.10575e-06,2.53974e-08,2.18953e-13
0.01,3.26,-0.00015803,-0.000153215,-0.000158054,-0.00015803,4.81455e-06,2.40414e-08,2.09256e-13
0.01,3.27,-0.000148494,-0.000143956,-0.000148517,-0.000148494,4.53895e-06,2.27524e-08,1.99927e-13
0.01,3.28,-0.000139505,-0.000135227,-0.000139527,-0.000139505,4.27818e-06,2.15273e-08,1.90948e-13
0.01,3.29,-0.000131032,-0.000127001,-0.000131053,-0.000131032,4.0315e-06,2.03634e-08,1.82337e-13
0.01,3.3,-0.000123049,-0.00011925,-0.000123068,-0.000123049,3.79821e-06,1.92578e-08,1.74042e-13
0.01,3.31,-0.000115527,-0.00011195,-0.000115545,-0.000115527,3.57762e-06,1.82079e-08,1.66085e-13
0.01,3.32,-0.000108443,-0.000105074,-0.00010846,-0.000108443,3.3691e-06,1.72112e-08,1.58443e-13
0.01,3.33,-0.000101771,-9.85995e-05,-0.000101788,-0.000101771,3.17203e-06,1.62652e-08,1.51112e-13
0.01,3.34,-9.54907e-05,-9.25048e-05,-9.5506e-05,-9.54907e-05,2.98584e-06,1.53676e-08,1.44073e-13
0.01,3.35,-8.95787e-05,-8.67688e-05,-8.95933e-05,-8.95787e-05,2.80995e-06,1.4516e-08,1.37325e-13
0.01,3.36,-8.40153e-05,-8.13714e-05,-8.4029e-05,-8.40153e-05,2.64384e-06,1.37085e-08,1.30848e-13
0.01,3.37,-7.87809e-05,-7.62939e-05,-7.87938e-05,-7.87809e-05,2.487e-06,1.29428e-08,1.2465e-13
0.01,3.38,-7.38572e-05,-7.15182e-05,-7.38694e-05,-7.38572e-05,2.33895e-06,1.22169e-08,1.18708e-13
0.01,3.39,-6.92268e-05,-6.70275e-05,-6.92383e-05,-6.92268e-05,2.19923e-06,1.15291e-08,1.13011e-13
0.01,3.4,-6.48731e-05,-6.28057e-05,-6.4884e-05,-6.48731e-05,2.0674e-06,1.08775e-08,1.07566e-13
0.01,3.41,-6.07806e-05,-5.88375e-05,-6.07908e-05,-6.07806e-05,1.94305e-06,1.02603e-08,1.02344e-13
0.01,3.42,-5.69343e-05,-5.51085e-05,-5.6944e-05,-5.69343e-05,1.82578e-06,9.67581e-09,9.73531e-14
0.01,3.43,-5.33203e-05,-5.16051e-05,-5.33295e-05,-5.33203e-05,1.71521e-06,9.1225e-09,9.25787e-14
0.01,3.44,-4.99254e-05,-4.83144e-05,-4.9934e-05,-4.99254e-05,1.61098e-06,8.59883e-09,8.80139e-14
0.01,3.45,-4.67368e-05,-4.52241e-05,-4.67449e-05,-4.67368e-05,1.51275e-06,8.10333e-09,8.36466e-14
0.01,3.46,-4.37428e-05,-4.23226e-05,-4.37504e-05,-4.37428e-05,1.4202e-06,7.6346e-09,7.94765e-14
0.01,3.47,-4.0932e-05,-3.9599e-05,-4.09392e-05,-4.0932e-05,1.33302e-06,7.19131e-09,7.54942e-14
0.01,3.48,-3.82939e-05,-3.7043e-05,-3.83006e-05,-3.82939e-05,1.25092e-06,6.77218e-09,7.16904e-14
0.01,3.49,-3.58183e-05,-3.46447e-05,-3.58247e-05,-3.58183e-05,1.17362e-06,6.37599e-09,6.80599e-14
0.01,3.5,-3.34958e-05,-3.2395e-05,-3.35018e-05,-3.34958e-05,1.10086e-06,6.00159e-09,6.45947e-14
0.01,3.51,-3.13174e-05,-3.0285e-05,-3.1323e-05,-3.13174e-05,1.03238e-06,5.64787e-09,6.12889e-14
0.01,3.52,-2.92746e-05,-2.83066e-05,-2.92799e-05,-2.92746e-05,9.67948e-07,5.31376e-09,5.81365e-14
0.01,3.53,-2.73593e-05,-2.64519e-05,-2.73643e-05,-2.73593e-05,9.07341e-07,4.99826e-09,5.51293e-14
0.01,3.54,-2.5564e-05,-2.47136e-05,-2.55687e-05,-2.5564e-05,8.50343e-07,4.7004e-09,5.22646e-14
0.01,3.55,-2.38815e-05,-2.30848e-05,-2.38859e-05,-2.38815e-05,7.96752e-07,4.41928e-09,4.95354e-14
0.01,3.56,-2.23052e-05,-2.15588e-05,-2.23093e-05,-2.23052e-05,7.46376e-07,4.154e-09,4.69374e-14
0.01,3.57,-2.08285e-05,-2.01295e-05,-2.08324e-05,-2.08285e-05,6.99033e-07,3.90376e-09,4.44605e-14
0.01,3.58,-1.94456e-05,-1.8791e-05,-1.94493e-05,-1.94456e-05,6.5455e-07,3.66774e-09,4.21043e-14
0.01,3.59,-1.81507e-05,-1.7538e-05,-1.81542e-05,-1.81507e-05,6.12764e-07,3.4452e-09,3.9862e-14
0.01,3.6,-1.69385e-05,-1.6365e-05,-1.69418e-05,-1.69385e-05,5.73522e-07,3.23541e-09,3.77279e-14
0.01,3.61,-1.5804e-05,-1.52674e-05,-1.58071e-05,-1.5804e-05,5.36676e-07,3.03771e-09,3.57006e-14
0.01,3.62,-1.47425e-05,-1.42404e-05,-1.47453e-05,-1.47425e-05,5.02088e-07,2.85143e-09,3.3772e-14
0.01,3.63,-1.37493e-05,-1.32797e-05,-1.3752e-05,-1.37493e-05,4.69627e-07,2.67595e-09,3.19383e-14
0.01,3.64,-1.28204e-05,-1.23813e-05,-1.2823e-05,-1.28204e-05,4.3917e-07,2.51071e-09,3.01966e-14
0.01,3.65,-1.19518e-05,-1.15412e-05,-1.19542e-05,-1.19518e-05,4.10599e-07,2.35512e-09,2.85424e-14
0.01,3.66,-1.11398e-05,-1.0756e-05,-1.1142e-05,-1.11398e-05,3.83803e-07,2.20868e-09,2.69716e-14
0.01,3.67,-1.03807e-05,-1.0022e-05,-1.03828e-05,-1.03807e-05,3.58678e-07,2.07086e-09,2.54805e-14
0.01,3.68,-9.67137e-06,-9.33625e-06,-9.67332e-06,-9.67137e-06,3.35126e-07,1.94121e-09,2.40648e-14
0.01,3.69,-9.00864e-06,-8.69559e-06,-9.01046e-06,-9.00864e-06,3.13052e-07,1.81925e-09,2.27229e-14
0.01,3.7,-8.38958e-06,-8.09721e-06,-8.39129e-06,-8.38958e-06,2.92369e-07,1.70457e-09,2.14491e-14
0.01,3.71,-7.81144e-06,-7.53845e-06,-7.81304e-06,-7.81144e-06,2.72993e-07,1.59675e-09,2.02419e-14
0.01,3.72,-7.27164e-06,-7.01679e-06,-7.27313e-06,-7.27164e-06,2.54847e-07,1.49542e-09,1.9098e-14
0.01,3.73,-6.76773e-06,-6.52988e-06,-6.76913e-06,-6.76773e-06,2.37855e-07,1.40019e-09,1.80132e-14
0.01,3.74,-6.29744e-06,-6.07549e-06,-6.29875e-06,-6.29744e-06,2.21948e-07,1.31073e-09,1.69859e-14
0.01,3.75,-5.85862e-06,-5.65156e-06,-5.85984e-06,-5.85862e-06,2.0706e-07,1.22671e-09,1.60127e-14
0.01,3.76,-5.44924e-06,-5.25611e-06,-5.45039e-06,-5.44924e-06,1.9313e-07,1.14782e-09,1.5092e-14
0.01,3.77,-5.06742e-06,-4.88733e-06,-5.0685e-06,-5.06742e-06,1.80097e-07,1.07375e-09,1.42202e-14
0.01,3.78,-4.71138e-06,-4.54348e-06,-4.71239e-06,-4.71138e-06,1.67908e-07,1.00424e-09,1.33953e-14
0.01,3.79,-4.37945e-06,-4.22294e-06,-4.38039e-06,-4.37945e-06,1.5651e-07,9.39012e-10,1.26147e-14
0.01,3.8,-4.07006e-06,-3.92421e-06,-4.07094e-06,-4.07006e-06,1.45854e-07,8.77825e-10,1.18767e-14
0.01,3.81,-3.78175e-06,-3.64586e-06,-3.78257e-06,-3.78175e-06,1.35895e-07,8.20439e-10,1.11791e-14
0.01,3.82,-3.51313e-06,-3.38654e-06,-3.5139e-06,-3.51313e-06,1.26588e-07,7.66631e-10,1.05197e-14
0.01,3.83,-3.26292e-06,-3.14503e-06,-3.26364e-06,-3.26292e-06,1.17894e-07,7.16191e-10,9.8965e-15
0.01,3.84,-3.0299e-06,-2.92013e-06,-3.03057e-06,-3.0299e-06,1.09773e-07,6.68918e-10,9.30815e-15
0.01,3.85,-2.81294e-06,-2.71075e-06,-2.81357e-06,-2.81294e-06,1.02189e-07,6.24625e-10,8.75236e-15
0.01,3.86,-2.61098e-06,-2.51587e-06,-2.61156e-06,-2.61098e-06,9.51089e-08,5.83134e-10,8.22769e-15
0.01,3.87,-2.42301e-06,-2.33451e-06,-2.42356e-06,-2.42301e-06,8.85003e-08,5.44276e-10,7.73231e-15
0.01,3.88,-2.24812e-06,-2.16578e-06,-2.24862e-06,-2.24812e-06,8.23331e-08,5.07894e-10,7.26507e-15
0.01,3.89,-2.08541e-06,-2.00883e-06,-2.08589e-06,-2.08541e-06,7.65794e-08,4.73837e-10,6.8243e-15
0.01,3.9,-1.93408e-06,-1.86287e-06,-1.93453e-06,-1.93408e-06,7.12124e-08,4.41964e-10,6.40867e-15
0.01,3.91,-1.79337e-06,-1.72716e-06,-1.79378e-06,-1.79337e-06,6.62073e-08,4.12143e-10,6.01682e-15
0.01,3.92,-1.66254e-06,-1.601e-06,-1.66293e-06,-1.66254e-06,6.15409e-08,3.84248e-10,5.64738e-15
0.01,3.93,-1.54095e-06,-1.48376e-06,-1.54131e-06,-1.54095e-06,5.71911e-08,3.5816e-10,5.29942e-15
0.01,3.94,-1.42795e-06,-1.37481e-06,-1.42828e-06,-1.42795e-06,5.31373e-08,3.33769e-10,4.9716e-15
0.01,3.95,-1.32296e-06,-1.2736e-06,-1.32327e-06,-1.32296e-06,4.93603e-08,3.1097e-10,4.66299e-15
0.01,3.96,-1.22544e-06,-1.1796e-06,-1.22573e-06,-1.22544e-06,4.5842e-08,2.89663e-10,4.37228e-15
0.01,3.97,-1.13488e-06,-1.09231e-06,-1.13515e-06,-1.13488e-06,4.25653e-08,2.69756e-10,4.09874e-15
0.01,3.98,-1.05079e-06,-1.01127e-06,-1.05104e-06,-1.05079e-06,3.95144e-08,2.51161e-10,3.84135e-15
0.01,3.99,-9.72728e-07,-9.36053e-07,-9.72962e-07,-9.72728e-07,3.66743e-08,2.33795e-10,3.59921e-15
0.01,4,-9.00281e-07,-8.6625e-07,-9.00499e-07,-9.00281e-07,3.40311e-08,2.17581e-10,3.37152e-15
0.01,4.01,-8.33059e-07,-8.01487e-07,-8.33261e-07,-8.33059e-07,3.15716e-08,2.02447e-10,3.15728e-15
0.01,4.02,-7.70697e-07,-7.41413e-07,-7.70885e-07,-7.70697e-07,2.92836e-08,1.88324e-10,2.95605e-15
0.01,4.03,-7.12856e-07,-6.857e-07,-7.13031e-07,-7.12856e-07,2.71557e-08,1.75147e-10,2.76688e-15
